,id,user_location,date,text,hashtags,source,retweets,favorites,is_retweet
34714,1373801602415476737,Beijing,2021-03-22 01:00:00,"On March 18, the Mongolian government announced that it would continue to purchase the #COVID19 #vaccine from… https://t.co/F8Y2e8JC1h","['COVID19', 'vaccine']",Twitter Web App,4,4,False
226719,1461892597765582851,Vienna,2021-11-20 03:02:10,A vaccine meant to save life had to battle for its own life while waiting to get through trials and now it is being… https://t.co/GCO6LwbqS3,,Twitter for iPhone,0,1,False
5314,1358389400992940035,"SW England, UK",2021-02-07 12:17:25,@Kazhazdaz @gazArty146 @nicolawitch Temporary license for the #PfizerBiontech jab covers 16 and over https://t.co/BGdkmG73mx,['PfizerBiontech'],Twitter for iPhone,1,0,False
26250,1372718025133101061,"Jakarta, Indonesia",2021-03-19 01:14:15,"#Malaysia started inoculation w/ #China's #Sinovac #COVID19 #vaccine ystd(18/3). Malaysia's Science, Technology &amp;In… https://t.co/9wZYRXYFCU","['Malaysia', 'China', 'Sinovac', 'COVID19', 'vaccine']",Twitter for Android,0,6,False
33791,1372952968757080064,,2021-03-19 16:47:50,"Over 180 #Military Attaches From 34 Countries Receive #SputnikV Vaccine in #Russia  
https://t.co/uAIPnqUw1W","['Military', 'SputnikV', 'Russia']",Twitter Web App,0,0,False
29586,1371556318125961220,,2021-03-15 20:18:03,‘Are #NewYorkTimes reporters prohibited from talking about the Chinese &amp; Russian vaccines?’ Are they contractually… https://t.co/VQWt8BVWrL,['NewYorkTimes'],Twitter Web App,0,0,False
209659,1452148850337193988,India,2021-10-24 05:44:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/XDdVjIiNak","['Vaccine', 'Covaxin']",Twitter Media Studio,1,13,False
55203,1380021236667871235,"Mumbai, Maharashtra",2021-04-08 04:54:37,"🌱 If you could give yourself one piece of advice today, what would it be?

#SidharthShukla
#Covaxin 
#MIvRCB","['SidharthShukla', 'Covaxin', 'MIvRCB']",Twitter for Android,0,1,False
112789,1408365070145363971,,2021-06-25 10:02:53,"560103, 
AGE 45+
38-D1, 7-D2 slots,
#COVAXIN on 28-06-2021
@ Sakra World Hospital(1260Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
207068,1449082960825643008,"Bengaluru, India",2021-10-15 18:41:15,"***************** FREE *****************

Pincode: 560097
COVAXIN - Dose 2: 50 slots

Age: 18 and above  (All Ages)… https://t.co/WtXnEBgOho",,CowinAlertsBot,0,0,False
35457,1374185755975639044,Philippines,2021-03-23 02:26:30,"This pandemic will end soon. 🙏
We got our Covid19 vaccine! 💉

Stay protected! Stay safe! 😷

#ResBakuna🇵🇭
#Sinovac… https://t.co/SG8RbPpkY9","['ResBakuna', 'Sinovac']",Instagram,1,0,False
11435,1363153756813209605,"New York, USA",2021-02-20 15:49:16,Got my 2nd shot! 💉 Look at my face through the process then look at my mom. She's like it's no big deal! 😂 🤣 😅… https://t.co/uwsgYoWgVn,,Instagram,0,0,False
127510,1414834796493119490,,2021-07-13 06:31:16,"[12:01:16] 400020, 17-07-2021, 119 dose2 at BOMBAY HOSPITAL (Pvt) MUMBAI, #COVAXIN 12 Vitthaldas Thackersey Marg Ne… https://t.co/GjsRkwEs19",['COVAXIN'],Cowin Vaccination Availability,0,0,False
134429,1417370625094660126,,2021-07-20 06:27:45,"560078, 
AGE 18+
23-D1, 25-D2 slots,
#COVAXIN on 20-07-2021
@ APOLLO CM FERTILITY -JP NAGAR(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
94725,1402599641774891011,Jahannum,2021-06-09 12:13:08,"@SuchitraElla Thanks to great Dr. Ella and #BharatBiotech …I hav got my second dose ✌🏻

A humble request: Pls exped… https://t.co/nJTZ1IXxJC",['BharatBiotech'],Twitter for iPhone,0,0,False
40760,1376229999917871107,"Louisville, KY",2021-03-28 17:49:35,Moderna Vaxx Question: has anyone who took the Moderna vaxx experienced spiking fevers off &amp; on after the first dose?? #Moderna #Vaccinated,"['Moderna', 'Vaccinated']",Twitter for iPhone,0,0,False
71402,1394860486529851392,,2021-05-19 03:40:29,"Japan panel to decide on Moderna vaccine approval Thursday!!!!!!!

#Moderna 

https://t.co/br8iK8qifU https://t.co/k1XOjKzGFR",['Moderna'],Twitter Web App,0,0,False
156873,1422747068565622784,,2021-08-04 02:31:49,"UAE announced on Monday the approval of China's #Sinopharm #COVID19 vaccine for children aged 3-17 in the country,… https://t.co/v8le9PN0B3","['Sinopharm', 'COVID19']",Twitter for Android,1,1,False
178575,1434216831556935681,USA,2021-09-04 18:08:33,"Check out my gig on Fiverr:

https://t.co/gp0ZNpQgES

I will do  amazing coloring book page for children… https://t.co/WzdoC93gae",,Twitter Web App,0,0,False
23224,1369793505271316480,,2021-03-10 23:33:15,"It's 23min. video. It's very good. #COVID19 #Covaxin 
https://t.co/okyrr2bxUt","['COVID19', 'Covaxin']",Twitter Web App,2,1,False
141962,1418697025290260485,,2021-07-23 22:18:23,"560038, 
AGE 18+
47-D1, 43-D2 slots,
#COVAXIN on 25-07-2021
@ MILANN HOSPITAL(INDIRA NAGAR)(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
109990,1405851521770795015,Earth,2021-06-18 11:34:56,"#Indonesia #Sinovac #IndiaFightsCorona #COVID19 #CostaRica #COVAXIN #COVAX #CovishieldVaccine 

Hundreds of vaccina… https://t.co/WYNyL4calC","['Indonesia', 'Sinovac', 'IndiaFightsCorona', 'COVID19', 'CostaRica', 'COVAXIN', 'COVAX', 'CovishieldVaccine']",Twitter Web App,0,0,False
221196,1458008041102536708,Under the blue sky,2021-11-09 09:46:20,#USCDC lists #BharatBiotech  #Covaxin as accepted in  USA.,"['USCDC', 'BharatBiotech', 'Covaxin']",Twitter Web App,0,0,False
178041,1429118762129702914,Moscow,2021-08-21 16:30:39,Russian developer ready to launch clinical trials of nasal spray coronavirus vaccine. The nasal spray vaccine consi… https://t.co/EfGsTer4EL,,Twitter Web App,0,3,False
111548,1408689510754385922,,2021-06-26 07:32:06,"[13:02:06] 400026, 26-06-2021, 12 dose2 at Jaslok Hosp- Villa Theresa Sch, #COVAXIN Vaccination Centre At Villa The… https://t.co/WaWU0QKwkx",['COVAXIN'],Cowin Vaccination Availability,0,0,False
110806,1406819926833205252,"Colorado, USA",2021-06-21 03:43:02,Survived my second vaccination! Maybe 30 minutes of fever/bodyaches. Glad that’s done! #GetVaccinatedASAP #Moderna,"['GetVaccinatedASAP', 'Moderna']",Twitter for iPhone,0,2,False
98049,1403686981528276995,Bengaluru,2021-06-12 12:13:50,"So @BharatBiotech had time for 9 publications (or submissions?) in 12 months, but they could not complete 3rd PHASE… https://t.co/i6Npb8bEnu",,Twitter for iPhone,0,0,False
192805,1439105002576826368,"Bengaluru, India",2021-09-18 05:52:24,"Pincode: 560005
SPUTNIK V - Dose 1: 100 slots

Age: 18 and above  (All Ages)
Date: 23 Sep 2021
Fees: ₹1145
Dr Ayyap… https://t.co/n0vtnrDXRG",,CowinAlertsBot,0,0,False
65421,1384978036227862534,India,2021-04-21 21:11:10,@MinhazMerchant @MoHFW_INDIA These are interim studies that were released  and not the final results which needs to… https://t.co/8E7l52bXOF,,Twitter for iPhone,1,2,False
40555,1376562822574960651,Ottawa,2021-03-29 15:52:06,Great news on the Covid-19 front today 👏👏👏👏👏👏👏👏👏 #COVID19 #Pfizer #Moderna #COVID19Vaccine https://t.co/LrPK7zuBr7,"['COVID19', 'Pfizer', 'Moderna', 'COVID19Vaccine']",Twitter for Android,0,1,False
227423,1461047699889963013,"Central Elgin, Ontario",2021-11-17 19:04:51,@GovCanHealth #COVAXIN should be a no brainer then,['COVAXIN'],Twitter for Android,0,12,False
144431,1418766344321855490,"Bangkok, Thailand",2021-07-24 02:53:50,"The research shows both #vaccines protect against severe disease. #Sinovac’s inactivated inoculation, given to more… https://t.co/04618D9eGT","['vaccines', 'Sinovac']",Twitter for Android,0,1,False
217629,1456135204511174659,"New Delhi, India 🇮🇳",2021-11-04 05:44:21,Finally! Excellent news! Great achievement for our #indigenously developed #COVID19Vaccine #COVAXIN! Kudos to the e… https://t.co/lbwmfYQpdV,"['indigenously', 'COVID19Vaccine', 'COVAXIN']",Twitter for Android,0,0,False
57222,1382511020594319361,,2021-04-15 01:48:07,Got second #moderna vaccine today. Two weeks I’ll be #FullyVaccinated I’m relieved and excited!,"['moderna', 'FullyVaccinated']",Twitter for iPhone,0,9,False
167311,1427680407387000837,World,2021-08-17 17:15:08,Sinovac Biotech to set up COVID-19 vaccine plant in Sri Lanka https://t.co/Dn5EsiZgBV #Companies… https://t.co/mDkN0oPCTD,['Companies'],histeriusapp,0,0,False
54039,1381088145442152450,Merika ,2021-04-11 03:34:07,"One of them was me -- 2nd Pfizer shot! 
#Pfizer 
#COVID19Vaccination 
#Covaxin https://t.co/8NteexC0Kh","['Pfizer', 'COVID19Vaccination', 'Covaxin']",Twitter for Android,0,0,False
173030,1431256920204222472,,2021-08-27 14:06:55,"@CalMatters @khwangreports ICU NURSE #COVID #VACCINE KILLED ALL ANIMALS IT WAS TESTED ON""
#CovidVaccine… https://t.co/59OVSaq5ZB","['COVID', 'VACCINE', 'CovidVaccine']",Twitter Web App,1,2,False
103438,1405708833817722880,,2021-06-18 02:07:57,"560066, 
AGE 18+
54-D1, 9-D2 slots,
#COVAXIN on 18-06-2021
@ MANIPAL WHITEFIELD COVAXIN(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,1,False
85340,1399304335339655173,Neela Gola,2021-05-31 09:58:46,"@MeghUpdates One vial has 10 doses

Means 5,000 people couldn't get the vaccine

#Covishield #Covaxin @narendramodi @Swamy39","['Covishield', 'Covaxin']",Twitter Web App,1,0,False
52861,1381935528501780497,"The Hague, The Netherlands",2021-04-13 11:41:19,@equibotanica @mom_in_NL Thanks for the link. I wonder if the @EU_Commission and @EMA_News are aware of it! (Sarcas… https://t.co/6F5iO01RTK,,Twitter for iPhone,0,1,False
190486,1439669575465910276,,2021-09-19 19:15:49,Can PM travel to United states with #COVAXIN ??,['COVAXIN'],Twitter for iPhone,0,1,False
91502,1402320100796030990,"Michigan, USA",2021-06-08 17:42:20,"@Supersboy60 $OCGN 💎🙌🏻 #BharatBiotech 
#OCGN #Ocugen #COVAXIN

Vaccines and Related Biological Products Advisory Co… https://t.co/FuVXTzJkx7","['BharatBiotech', 'OCGN', 'Ocugen', 'COVAXIN']",Twitter Web App,0,1,False
117969,1409636115582132226,Sri Lanka,2021-06-28 22:13:34,"1st dose-  #Sinopharm 
29th June
#Sinopharm 1st dose **above 30**
Vaccination centres:
1. Sugathadasa Indoor Stadiu… https://t.co/kusEZ6rBvD","['Sinopharm', 'Sinopharm']",Twitter for Android,0,0,False
562,1339284902265569283,"Tucson, AZ",2020-12-16 19:02:58,Is it wiser to get the vaccine now and risk the complications of a new type of vaccine? Or is it wiser to wait it o… https://t.co/JVmK4K4GOs,,Twitter for iPhone,0,0,False
58266,1381574433828073476,"Allahabad, India",2021-04-12 11:46:28,"@RahulGandhi So! #SputnikV approved in India.

Good that GoI followed what @RahulGandhi said.

Wondering how much o… https://t.co/mqCyi8lp7P",['SputnikV'],Twitter for Android,2,6,False
68705,1383809286615158795,"Toronto, Canada  and Worldwide",2021-04-18 15:46:58,@JamesMelville Embarrassing Ontario is reporting 4250  cases of #COVID19 1392 new cases in Toronto. Canada politici… https://t.co/ovD0gpOTzg,['COVID19'],Twitter for iPhone,0,0,False
66249,1384823073526861826,,2021-04-21 10:55:24,India does need any foreign vaccine - Bharat Biotech's #Covaxin is the real need for Indians domestically - after i… https://t.co/O9Af2Mg709,['Covaxin'],Twitter Web App,0,0,False
167689,1428204497155788800,"Toronto, Ontario",2021-08-19 03:57:41,"@zerohedge ""Just #obey so we could get back to #normal ""
""Just #inject a poison from a losing company called… https://t.co/8nW3bNO4S7","['obey', 'normal', 'inject']",Twitter for iPhone,0,5,False
59368,1382853269488295940,,2021-04-16 00:28:06,2/3 please be PROACTIVE.  #Canadians deserve better! Get 2nd doses sooner - 4 months is far too long! #Variants are… https://t.co/cpmAKp8afS,"['Canadians', 'Variants']",Twitter for iPhone,0,0,False
95173,1403170214519492616,"Colombo, Sri Lanka",2021-06-11 02:00:23,Pl note  👆 is applicable to all those who got their 1st #Sinopharm dose on 11th May within Colombo 1-15.,['Sinopharm'],Twitter for iPhone,0,0,False
47381,1379729410673111047,"Weinheim, Germany",2021-04-07 09:35:00,.@BioNTech_Group and @pfizer have again corrected upward their 2021 production #forecast for their #Covid19vaccine.… https://t.co/xUIcAo48OV,"['forecast', 'Covid19vaccine']",TweetDeck,0,0,False
215748,1456056098591547397,,2021-11-04 00:30:00,"#CoronavirusPandemic

The World Health Organization is scheduled to meet on Wednesday to consider listing #Covaxin… https://t.co/pzXwsl4Cn3","['CoronavirusPandemic', 'Covaxin']",TweetDeck,0,2,False
193813,1443898904710246410,"Los Angeles, California",2021-10-01 11:21:39,@NeverSleever Look at this full video on my IG! #Trending #TrendingNow #Moderna #JohnsonandJohnson #Pfizer… https://t.co/z5YKMtpCfo,"['Trending', 'TrendingNow', 'Moderna', 'JohnsonandJohnson', 'Pfizer']",Twitter Web App,2,3,False
193043,1438163198646145030,India,2021-09-15 15:30:00,"#SputnikV, Russia’s #Covid19 #vaccine, has been found to demonstrate 97.2% efficacy against the coronavirus, the Ru… https://t.co/lgvFJkPggZ","['SputnikV', 'Covid19', 'vaccine']",TweetDeck,2,11,False
24115,1368927421307752455,Stationed in the DMV,2021-03-08 14:11:45,"Just got my first dose of COVID-19 vaccine!

#Moderna",['Moderna'],Twitter for Android,0,1,False
36965,1374357058510856197,#Irlande #Éire #Ireland ,2021-03-23 13:47:11,@DavQuinn @RTENewsAtOne In France 'all' (?) 75+ have been vaccinated ....... from Saturday  vaccinations begin for… https://t.co/zzRAUvzmV7,,Twitter Web App,0,2,False
85193,1399386357605097472,India,2021-05-31 15:24:41,"[20:54:41] 560103, 5 dose1 slots on 01-06-2021 at RxDx Bellandur P3, #COVAXIN 8A Groubd FloorThe Bay RMZ ECO World… https://t.co/riUyJKZCwS",['COVAXIN'],Cowin Vaccination Availability,1,1,False
49043,1380223957731831815,,2021-04-08 18:20:09,Adverse reactions to the #Covid19 #Vaccine include severe allergic reactions to the skin + #Cardiovascular… https://t.co/FtNxfcEYk7,"['Covid19', 'Vaccine', 'Cardiovascular']",Twitter Web App,1,0,False
187107,1435673052608544774,"Bengaluru, India",2021-09-08 18:35:03,"Pincode: 560067
COVAXIN - Dose 2: 97 slots

Age: 18 and above  (All Ages)
Date: 15 Sep 2021
Fees: ₹1410
RxDx Kadugo… https://t.co/x3WV40hppj",,CowinAlertsBot,0,0,False
15633,1365520746945019904,"Phnom Penh, Cambodia.",2021-02-27 04:34:50,💉💉💉Vaccination drive in Cambodia: Number of people voluntary for #Sinopharm #COVID19 vaccination from 10 – 26 Febru… https://t.co/WhsYneA0ST,"['Sinopharm', 'COVID19']",Twitter Web App,6,13,False
13530,1365625647863791617,Hyderabad,2021-02-27 11:31:41,@BharatBiotech You believe in science and so do we. Can you please publish or at least let us know when you will ab… https://t.co/JRwinGYjq1,,Twitter for Android,1,3,False
77054,1393626895049273345,,2021-05-15 17:58:38,"#COWin now showing option for #SputnikV
Nothing available for 18-44 anyway!
#COVID19India #VistaNahiVaccine… https://t.co/upfLjeY2G0","['COWin', 'SputnikV', 'COVID19India', 'VistaNahiVaccine']",Twitter for iPhone,0,1,False
151197,1420986179101413385,Pakistan,2021-07-30 05:54:40,"#Moderna #coronavaccine #Pakistan
Moderna COVID-19 Vaccine can be Administered to General Public after July 31: NCOC https://t.co/IFAC8onbtc","['Moderna', 'coronavaccine', 'Pakistan']",TweetDeck,0,2,False
136014,1417121762655961092,India,2021-07-19 13:58:51,"Today I Have Taken My First Dose Of Vaccine Of #Covaxin 💉 one of Made In 🇮🇳 Vaccine 

I Wholeheartedly Thank PM NAR… https://t.co/xP8HvhLsxD",['Covaxin'],Twitter for Android,0,1,False
147268,1419507071976808448,,2021-07-26 03:57:13,"Are U looking for a PDF to EXCEL or Copy paste work?
Please Contact here: https://t.co/Ioi6HoLLKI
#pdftoexcel… https://t.co/ndi9Umfu4b",['pdftoexcel'],Twitter Web App,1,3,False
155089,1422750838037024774,"Indiana, USA",2021-08-04 02:46:47,"@TVMohandasPai @SreenivasanJain What panic?

How many doses of #COVAXIN are left unused &amp; had to be discarded due t… https://t.co/R3OJJzGvTN",['COVAXIN'],Twitter for Android,0,0,False
111935,1408614189594124289,,2021-06-26 02:32:48,"560078, 
AGE 45+
15-D1, 15-D2 slots,
#COVAXIN on 27-06-2021
@ Gvg Invivo Hospital(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
31921,1372455166159552519,Nassau,2021-03-18 07:49:45,"🇪🇺🇭🇺Another 100,000 Chinese vaccines arrived in Hungary 43 days before the deadline set in the contract.

European… https://t.co/vgdAFrK6hT",,Twitter Web App,0,0,False
120111,1409847441189486593,"New Delhi, India",2021-06-29 12:13:18,"#Moderna's #COVID19 vaccine is set to be the fourth one approved in India!
#ModernaVaccine #COVIDVaccine #Cipla  https://t.co/xoqH5isDDP","['Moderna', 'COVID19', 'ModernaVaccine', 'COVIDVaccine', 'Cipla']",Twitter for Android,0,0,False
27174,1369951230865383424,USA,2021-03-11 10:00:00,@snanews_de This is a grandiose #Putin scam and propaganda to increase its influence and split or occupy more of th… https://t.co/kkaAiqfoEA,['Putin'],Twitter for iPad,0,0,False
37754,1374347636300378117,,2021-03-23 13:09:45,RDIF signs pact with Virchow Biotech for Sputnik jabs.Virchow Biotech is the fourth Indian company to sign a produc… https://t.co/zstUo2ThJY,,Twitter Web App,0,0,False
189471,1438580437903822849,"Boston, MA",2021-09-16 19:07:58,"#Taiwan🇹🇼 on Friday will take delivery of 1.08 million doses of #Moderna and 640,000 doses of #AstraZeneca #COVID19… https://t.co/lHia84BS2B","['Taiwan', 'Moderna', 'AstraZeneca', 'COVID19']",Twitter Web App,2,5,False
39444,1375820049827594240,Ahmedabad,2021-03-27 14:40:36,#COVID19: #Gujarat deputy CM @Nitinbhai_Patel said that Gujarat has got 18 lakh doses of #Covishield on Saturday. S… https://t.co/XE1pyGTdWX,"['COVID19', 'Gujarat', 'Covishield']",Twitter Web App,1,1,False
10615,1362724785600479235,East Midlands. UK,2021-02-19 11:24:41,"Feeling rough post vaccine, but was expecting it so prepared. Should be fine in a day or so. Most side effects gone… https://t.co/S5GNWW8Pn1",,Twitter Web App,1,3,False
54504,1380381242042937349,Sivathaiyapuram,2021-04-09 04:45:09,FAITH ✌️🙏🛐 #Christianity #Christians #Jesus #jesusishere #Covaxin #CoronavirusIndia #Prayer https://t.co/knkrBXgTEN,"['Christianity', 'Christians', 'Jesus', 'jesusishere', 'Covaxin', 'CoronavirusIndia', 'Prayer']",Twitter for iPhone,0,2,False
69270,1382741086519590913,"Toronto, Canada  and Worldwide",2021-04-15 17:02:19,"@Roman_Baber @OntHospitalAssn @fordnation While Canada is forced to stay at home home #lockdown no family, no busin… https://t.co/Mcjtt7E2ZX",['lockdown'],Twitter Web App,0,1,False
98636,1403441911231246338,India,2021-06-11 20:00:00,"Why was #Covaxin rejected by the Food and Drug Administration (FDA)?

All you need to know
https://t.co/NWvD4AJwWW",['Covaxin'],TweetDeck,18,70,False
116499,1409824359405916167,,2021-06-29 10:41:35,"560078, 
AGE 18+
18-D1, 2-D2 slots,
#COVAXIN on 30-06-2021
@ Gvg Invivo Hospital(1410Rs) #BBMP","['COVAXIN', 'BBMP']",cowin_vaccine_app,0,0,False
87332,1397627467863498752,Hyderabad,2021-05-26 18:55:29,Cocktail of Covishield-Covaxin given in Uttar Pradesh #Covaxin #Covishield #Coronavirus #UttarPradesh https://t.co/ZqjPWrkdmG,"['Covaxin', 'Covishield', 'Coronavirus', 'UttarPradesh']",Hocalwire Social Share,0,2,False
